"ORIGIN","DATE","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","MKT_UNIQUE_CARRIER","ORIGIN_STATE_ABR","DEST","DEST_STATE_ABR","DEP_DEL15","DISTANCE","Rain","Windy","Snowday"
"DFW","2021-01-03",1,1,3,7,"AA","TX","JAX","FL",0,918,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","FLL","FL",0,1119,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","GRK","TX",0,134,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","CLT","NC",0,936,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","GRR","MI",0,931,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","EGE","CO",0,721,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","DTW","MI",0,986,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","SDF","KY",0,733,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","GEG","WA",0,1477,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","GNV","FL",0,900,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MRY","CA",0,1430,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","ORF","VA",1,1212,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","SAN","CA",0,1171,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","SBP","CA",0,1360,0,0,0
"DFW","2021-01-03",1,1,3,7,"NK","TX","LAX","CA",0,1235,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","ATL","GA",0,731,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","COS","CO",1,592,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MCI","MO",0,460,0,0,0
"DFW","2021-01-03",1,1,3,7,"DL","TX","DTW","MI",0,986,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","CMH","OH",0,926,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","BWI","MD",0,1217,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","ASE","CO",0,701,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","SLC","UT",0,989,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","CLT","NC",1,936,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MSY","LA",0,447,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","HDN","CO",0,769,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","SJC","CA",0,1438,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MSO","MT",0,1320,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MLU","LA",0,293,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","LEX","KY",1,785,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","DCA","VA",0,1192,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MSP","MN",1,852,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","IAH","TX",1,224,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","ACT","TX",0,89,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","TPA","FL",0,929,0,0,0
"DFW","2021-01-03",1,1,3,7,"DL","TX","ATL","GA",1,731,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MOB","AL",0,539,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","EGE","CO",0,721,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","CHA","TN",0,695,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MKE","WI",0,853,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","BOS","MA",1,1562,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","HSV","AL",0,603,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MFE","TX",0,469,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","BIL","MT",0,1081,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","ELP","TX",1,551,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","LBB","TX",0,282,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MLI","IL",1,691,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MEM","TN",0,431,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","SMF","CA",1,1431,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","LAX","CA",1,1235,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","JAX","FL",0,918,0,0,0
"DFW","2021-01-03",1,1,3,7,"DL","TX","ATL","GA",1,731,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","CLT","NC",0,936,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","AUS","TX",0,190,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","LIT","AR",0,304,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","TXK","AR",0,181,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","GRK","TX",0,134,0,0,0
"DFW","2021-01-03",1,1,3,7,"DL","TX","LGA","NY",0,1389,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","TYR","TX",0,102,0,0,0
"DFW","2021-01-03",1,1,3,7,"DL","TX","SLC","UT",1,989,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MHK","KS",0,431,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","TPA","FL",0,929,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","DAB","FL",1,981,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MSY","LA",0,447,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","CHS","SC",0,987,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","PBI","FL",1,1102,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","SMF","CA",0,1431,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","BMI","IL",0,690,0,0,0
"DFW","2021-01-03",1,1,3,7,"UA","TX","DEN","CO",1,641,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","ROW","NM",0,435,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","BNA","TN",0,631,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MFE","TX",0,469,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MSP","MN",0,852,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","SMF","CA",1,1431,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","CLT","NC",0,936,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","XNA","AR",1,280,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MCO","FL",1,985,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","DEN","CO",0,641,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MIA","FL",0,1121,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","SGF","MO",1,364,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","SDF","KY",1,733,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","RSW","FL",0,1017,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","LAX","CA",0,1235,0,0,0
"DFW","2021-01-03",1,1,3,7,"DL","TX","MSP","MN",0,852,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MCI","MO",0,460,0,0,0
"DFW","2021-01-03",1,1,3,7,"NK","TX","FLL","FL",0,1119,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","GRI","NE",0,561,0,0,0
"DFW","2021-01-03",1,1,3,7,"DL","TX","SLC","UT",0,989,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","SJU","PR",1,2165,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MGM","AL",0,622,0,0,0
"DFW","2021-01-03",1,1,3,7,"UA","TX","ORD","IL",0,801,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","ELP","TX",0,551,0,0,0
"DFW","2021-01-03",1,1,3,7,"NK","TX","DTW","MI",0,986,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","HOU","TX",1,247,0,0,0
"DFW","2021-01-03",1,1,3,7,"UA","TX","EWR","NJ",0,1372,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","LFT","LA",0,351,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","OMA","NE",0,583,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","ELP","TX",0,551,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","HSV","AL",0,603,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","ONT","CA",0,1188,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","LGA","NY",0,1389,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","SEA","WA",1,1660,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","BDL","CT",0,1471,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","ABQ","NM",0,569,0,0,0
"DFW","2021-01-03",1,1,3,7,"DL","TX","MSP","MN",0,852,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","TXK","AR",0,181,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","SAN","CA",0,1171,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","STL","MO",0,550,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","SEA","WA",0,1660,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","PHX","AZ",1,868,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","DEN","CO",1,641,0,0,0
"DFW","2021-01-03",1,1,3,7,"NK","TX","MCO","FL",0,985,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","HOU","TX",0,247,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","OKC","OK",0,175,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","XNA","AR",0,280,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","RSW","FL",0,1017,0,0,0
"DFW","2021-01-03",1,1,3,7,"AA","TX","MSP","MN",1,852,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LIT","AR",0,304,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","MGM","AL",0,622,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LRD","TX",0,396,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","EVV","IN",1,642,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","CID","IA",0,685,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LFT","LA",0,351,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","BOI","ID",0,1272,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LFT","LA",0,351,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","MSY","LA",1,447,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","CVG","KY",0,812,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","PSP","CA",0,1126,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LAW","OK",0,140,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","MAF","TX",0,309,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","JAN","MS",0,408,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","TPA","FL",0,929,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","CRP","TX",0,354,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","PHX","AZ",0,868,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","ORD","IL",0,801,0,0,0
"DFW","2021-01-04",1,1,4,1,"UA","TX","IAH","TX",0,224,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","TUL","OK",0,237,0,0,0
"DFW","2021-01-04",1,1,4,1,"UA","TX","DEN","CO",0,641,0,0,0
"DFW","2021-01-04",1,1,4,1,"AS","TX","SEA","WA",0,1660,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","FSM","AR",0,227,0,0,0
"DFW","2021-01-04",1,1,4,1,"DL","TX","LGA","NY",0,1389,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","ASE","CO",1,701,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","PHL","PA",0,1303,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","TYS","TN",0,771,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","IAH","TX",0,224,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","IND","IN",0,761,0,0,0
"DFW","2021-01-04",1,1,4,1,"NK","TX","BWI","MD",0,1217,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","TYS","TN",1,771,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","AMA","TX",0,312,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","SJT","TX",1,229,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","SAT","TX",0,247,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","HNL","HI",0,3784,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","FLL","FL",1,1119,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","SPS","TX",0,113,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","STL","MO",1,550,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","MAF","TX",0,309,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LGA","NY",0,1389,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","SFO","CA",0,1464,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","FAT","CA",0,1313,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","DSM","IA",0,624,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","DRO","CO",0,674,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","BMI","IL",0,690,0,0,0
"DFW","2021-01-04",1,1,4,1,"UA","TX","IAH","TX",0,224,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","IAH","TX",0,224,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","RNO","NV",0,1345,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","CLE","OH",1,1021,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","CLL","TX",0,164,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","SAT","TX",0,247,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","CHS","SC",0,987,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","ONT","CA",0,1188,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LBB","TX",0,282,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","MCI","MO",1,460,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","TXK","AR",0,181,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","MYR","SC",1,1048,0,0,0
"DFW","2021-01-04",1,1,4,1,"UA","TX","DEN","CO",0,641,0,0,0
"DFW","2021-01-04",1,1,4,1,"DL","TX","SLC","UT",0,989,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","ORD","IL",0,801,0,0,0
"DFW","2021-01-04",1,1,4,1,"NK","TX","FLL","FL",0,1119,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","BHM","AL",1,597,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LAS","NV",0,1055,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","HOU","TX",1,247,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LAX","CA",0,1235,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LAS","NV",0,1055,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","TUL","OK",0,237,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","BNA","TN",1,631,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","SAV","GA",0,925,0,0,0
"DFW","2021-01-04",1,1,4,1,"UA","TX","ORD","IL",0,801,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","SAT","TX",0,247,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","ICT","KS",0,328,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LAS","NV",0,1055,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LAX","CA",0,1235,0,0,0
"DFW","2021-01-04",1,1,4,1,"DL","TX","SLC","UT",0,989,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","ACT","TX",1,89,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","DAY","OH",0,861,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","RIC","VA",0,1158,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","ORF","VA",0,1212,0,0,0
"DFW","2021-01-04",1,1,4,1,"UA","TX","ORD","IL",0,801,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","PHL","PA",0,1303,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LAS","NV",1,1055,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LIT","AR",1,304,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","BIS","ND",0,977,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","TPA","FL",0,929,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","BHM","AL",0,597,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","CHA","TN",1,695,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LRD","TX",1,396,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","MAF","TX",1,309,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","ABQ","NM",0,569,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","HOU","TX",0,247,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","STS","CA",1,1495,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","DRO","CO",1,674,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","DEN","CO",0,641,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","ATL","GA",0,731,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","SJT","TX",1,229,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","SAT","TX",0,247,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LIT","AR",0,304,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","RSW","FL",0,1017,0,0,0
"DFW","2021-01-04",1,1,4,1,"NK","TX","MCO","FL",0,985,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","TYS","TN",0,771,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","SGF","MO",0,364,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","RDU","NC",0,1061,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","CLL","TX",0,164,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","MCI","MO",0,460,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","MCO","FL",0,985,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","SMF","CA",0,1431,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","ELP","TX",0,551,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","FAT","CA",0,1313,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","JAX","FL",0,918,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","ICT","KS",0,328,0,0,0
"DFW","2021-01-04",1,1,4,1,"DL","TX","DTW","MI",0,986,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","OGG","HI",1,3711,0,0,0
"DFW","2021-01-04",1,1,4,1,"DL","TX","DTW","MI",0,986,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","MAF","TX",0,309,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","BOS","MA",0,1562,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","ELP","TX",0,551,0,0,0
"DFW","2021-01-04",1,1,4,1,"NK","TX","PHX","AZ",0,868,0,0,0
"DFW","2021-01-04",1,1,4,1,"NK","TX","LAS","NV",1,1055,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","PBI","FL",0,1102,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","BNA","TN",0,631,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","CRP","TX",0,354,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","SGF","MO",0,364,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","SAN","CA",1,1171,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","GCK","KS",0,404,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","GUC","CO",0,678,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","MEM","TN",0,431,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","SAN","CA",0,1171,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","FAR","ND",0,968,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","BTR","LA",0,383,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","ASE","CO",0,701,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LBB","TX",0,282,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","XNA","AR",0,280,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","CAE","SC",0,922,0,0,0
"DFW","2021-01-04",1,1,4,1,"B6","TX","JFK","NY",0,1391,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","PHX","AZ",0,868,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","TLH","FL",1,767,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","COU","MO",0,489,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","BTR","LA",0,383,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","LGA","NY",0,1389,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","SJT","TX",0,229,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","CAE","SC",0,922,0,0,0
"DFW","2021-01-04",1,1,4,1,"UA","TX","ORD","IL",0,801,0,0,0
"DFW","2021-01-04",1,1,4,1,"AA","TX","MOB","AL",0,539,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","FSM","AR",0,227,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","MLU","LA",0,293,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","SNA","CA",0,1205,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","CMH","OH",0,926,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","SJC","CA",0,1438,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","AUS","TX",0,190,0,0,0
"DFW","2021-01-05",1,1,5,2,"UA","TX","DEN","CO",0,641,0,0,0
"DFW","2021-01-05",1,1,5,2,"DL","TX","DTW","MI",0,986,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","MEM","TN",0,431,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","HRL","TX",0,461,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","SBN","IN",0,846,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","PIA","IL",0,672,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","VPS","FL",0,641,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","ICT","KS",0,328,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","BTR","LA",0,383,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","DEN","CO",0,641,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","MCO","FL",0,985,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","CRP","TX",0,354,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","TPA","FL",0,929,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","TPA","FL",0,929,0,0,0
"DFW","2021-01-05",1,1,5,2,"AS","TX","SEA","WA",0,1660,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","TUL","OK",0,237,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","CMH","OH",0,926,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","ORD","IL",0,801,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","FLL","FL",0,1119,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","BWI","MD",0,1217,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","CRP","TX",0,354,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","RDU","NC",0,1061,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","LAX","CA",0,1235,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","ROW","NM",0,435,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","SPI","IL",0,630,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","ABQ","NM",0,569,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","HDN","CO",1,769,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","DAB","FL",0,981,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","SRQ","FL",0,945,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","DEN","CO",0,641,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","BPT","TX",0,270,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","ATL","GA",0,731,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","DRT","TX",0,335,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","ABQ","NM",0,569,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","SNA","CA",0,1205,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","HSV","AL",0,603,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","TUL","OK",0,237,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","FWA","IN",0,859,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","GRK","TX",0,134,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","BOI","ID",0,1272,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","SAN","CA",0,1171,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","FSM","AR",0,227,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","CRP","TX",0,354,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","LAX","CA",0,1235,0,0,0
"DFW","2021-01-05",1,1,5,2,"NK","TX","LAX","CA",0,1235,0,0,0
"DFW","2021-01-05",1,1,5,2,"AA","TX","SGF","MO",0,364,0,0,0
